Date,Open,High,Low,Close,Volume
2022-08-30 00:00:00-04:00,32.075914796790656,32.10503823087271,31.211885020745978,31.31867218017578,40182500
2022-08-31 00:00:00-04:00,31.44487907688449,31.44487907688449,30.84297133349797,30.98859405517578,44074500
2022-09-01 00:00:00-04:00,30.64880506330663,30.901218633418917,30.221643494524805,30.833261489868164,36440700
2022-09-02 00:00:00-04:00,31.270131280308764,31.43517271146419,30.15368793768594,30.309019088745117,34893300
2022-09-06 00:00:00-04:00,30.474057478809566,30.474057478809566,29.444988180283612,29.47411346435547,46989600
2022-09-07 00:00:00-04:00,29.532363176996046,29.891567619225796,29.1731587347663,29.755651473999023,37329500
2022-09-08 00:00:00-04:00,29.483822596802927,29.949816042926248,29.037244155498062,29.852733612060547,37359500
2022-09-09 00:00:00-04:00,30.279894921927493,30.580848788354626,30.173104063775497,30.542015075683594,34069500
2022-09-12 00:00:00-04:00,30.81384521571312,30.930344500922892,30.192520632443184,30.639097213745117,38305500
2022-09-13 00:00:00-04:00,29.93039987003373,30.027482303116823,28.3965033527398,28.43533706665039,71417900
2022-09-14 00:00:00-04:00,28.687749123298214,28.90133084882446,28.163506941456397,28.32854652404785,40767200
2022-09-15 00:00:00-04:00,28.299420361800138,28.55183394216307,27.87225877567107,27.99846649169922,39919100
2022-09-16 00:00:00-04:00,27.862550993671714,28.46445870783346,27.590720568496334,28.38679313659668,72748000
2022-09-19 00:00:00-04:00,28.1732145891844,28.63920803828225,28.056715301063257,28.58095932006836,33151900
2022-09-20 00:00:00-04:00,28.221754389444634,28.318836819245686,27.87225838283818,28.11496353149414,31129000
2022-09-21 00:00:00-04:00,28.29941953639219,28.726581110062252,27.629552817724434,27.63926124572754,39977300
2022-09-22 00:00:00-04:00,27.571305332463922,27.668387765136412,27.221811167213705,27.250934600830078,36092700
2022-09-23 00:00:00-04:00,27.08589481447939,27.08589481447939,26.396613065972463,26.716983795166016,43491100
2022-09-26 00:00:00-04:00,26.755815387936924,26.891731531954065,26.076242074624645,26.18303108215332,44786400
2022-09-27 00:00:00-04:00,26.600484489185696,26.794649352925266,25.843245594326792,26.105365753173828,44121400
2022-09-28 00:00:00-04:00,26.076241588615172,26.48398630968033,25.82382801350881,26.338361740112305,40433400
2022-09-29 00:00:00-04:00,25.99857831663315,25.99857831663315,25.425793970830984,25.610248565673828,41831300
2022-09-30 00:00:00-04:00,25.532581066222008,25.794703072904564,24.988922048123385,25.018047332763672,43821000
2022-10-03 00:00:00-04:00,25.5617064867379,26.454861518494248,25.309292906927045,26.18303108215332,44096200
2022-10-04 00:00:00-04:00,26.629607368003334,26.98880992626261,26.299528240488037,26.8917293548584,42427500
2022-10-05 00:00:00-04:00,26.571362568539815,27.02764761710311,26.10536723937402,26.83348274230957,30120000
2022-10-06 00:00:00-04:00,26.6393173367977,26.949979627329377,26.212155761469987,26.386903762817383,33985100
2022-10-07 00:00:00-04:00,25.406375323267063,25.51316618242766,24.901548163935797,24.969505310058594,57215500
2022-10-10 00:00:00-04:00,25.183086735625164,25.23162702466478,24.357888860098434,24.464679718017578,43409300
2022-10-11 00:00:00-04:00,24.28022377503295,24.73650879694113,23.969561474866243,24.309349060058594,48134900
2022-10-12 00:00:00-04:00,24.31905662021625,24.775343512270915,23.940437158037653,24.59088706970215,39634100
2022-10-13 00:00:00-04:00,24.008392947186493,26.056825001768843,23.87247865599108,25.649080276489258,62447000
2022-10-14 00:00:00-04:00,25.687913709964466,25.852953295815734,25.008340360695424,25.153963088989258,48185400
2022-10-17 00:00:00-04:00,25.54228941815381,25.969450999802262,25.406375126958398,25.649080276489258,39416500
2022-10-18 00:00:00-04:00,25.95974234693413,26.173322210063137,24.794758750285027,25.115129470825195,51126900
2022-10-19 00:00:00-04:00,24.988921343806325,25.48404005857614,24.94038105580064,25.241334915161133,33882300
2022-10-20 00:00:00-04:00,25.386957387374096,26.163614949868848,25.192794385520365,25.319000244140625,33247700
2022-10-21 00:00:00-04:00,25.095713040176335,26.26069665658025,25.037464322279476,26.18303108215332,53058700
2022-10-24 00:00:00-04:00,25.96945061553045,26.678149197267505,25.746162325672472,26.386903762817383,43831600
2022-10-25 00:00:00-04:00,26.386903061293225,26.755814058568365,26.21215506459169,26.610191345214844,32205300
2022-10-26 00:00:00-04:00,26.396612064796273,26.988811358909132,26.202447208294586,26.416027069091797,37111100
2022-10-27 00:00:00-04:00,26.649026646058044,26.784940939736686,25.36754187769927,25.50345802307129,56305100
2022-10-28 00:00:00-04:00,27.357724347077923,28.367376791324414,27.047062056540543,28.22175407409668,91695700
2022-10-31 00:00:00-04:00,28.231462544985575,28.32854497384918,27.231516675569072,27.60042953491211,59507700
2022-11-01 00:00:00-04:00,27.95963248223646,28.008174623153355,27.076185886175693,27.47422218322754,44418700
2022-11-02 00:00:00-04:00,27.445097593629704,28.008173442680103,26.610191321981667,26.61989974975586,51956100
2022-11-03 00:00:00-04:00,26.649025102930658,27.066476388155635,26.3771946796205,26.590774536132812,39678200
2022-11-04 00:00:00-04:00,27.127020093883228,27.78625497722424,26.96959103607365,27.746898651123047,43051900
2022-11-07 00:00:00-05:00,27.904327758973942,28.01255906347312,27.441878258714386,27.953523635864258,34389800
2022-11-08 00:00:00-05:00,28.297901705020223,28.48484942386149,27.48123772486415,28.02239990234375,36258000
2022-11-09 00:00:00-05:00,27.766575282951113,27.84528981017519,27.077823638916016,27.077823638916016,30544800
2022-11-10 00:00:00-05:00,28.415971931980284,29.350708628639204,28.18966789020474,29.28183364868164,62943900
2022-11-11 00:00:00-05:00,28.465167968939532,30.137852118989134,28.406132543496035,29.94106674194336,49826500
2022-11-14 00:00:00-05:00,29.852512820806968,30.492068583763665,29.695083767670006,29.86235237121582,39395300
2022-11-15 00:00:00-05:00,30.600301035850777,30.836444609955905,29.685243513254466,30.21656608581543,40933200
2022-11-16 00:00:00-05:00,29.626209440036504,29.744280294122657,28.966974561831265,29.05552864074707,35582800
2022-11-17 00:00:00-05:00,28.60291984607721,29.468781568815512,28.53404486563944,29.409744262695312,31983300
2022-11-18 00:00:00-05:00,29.773797309240575,29.773797309240575,29.134241567442114,29.390064239501953,27122200
2022-11-21 00:00:00-05:00,29.183438758522968,29.242474184985603,28.445489359281755,28.475008010864258,36086800
2022-11-22 00:00:00-05:00,28.671793569799508,29.38022619857084,28.593079041791846,29.34086799621582,25584100
2022-11-23 00:00:00-05:00,29.252314694755945,29.5966914677018,29.016171104459413,29.193279266357422,23143900
2022-11-25 00:00:00-05:00,29.203118995994377,29.203118995994377,28.868581771850586,28.868581771850586,11314900
2022-11-28 00:00:00-05:00,28.632436980395283,28.720991058175972,28.081435289417282,28.268381118774414,28267900
2022-11-29 00:00:00-05:00,28.386453995781917,28.711151657100153,28.278220816441713,28.435649871826172,24361500
2022-11-30 00:00:00-05:00,28.307739571163342,29.59669067058027,27.76657554919422,29.586851119995117,72072500
2022-12-01 00:00:00-05:00,29.754120204775905,29.990263792507967,29.04568944157972,29.3507080078125,38896300
2022-12-02 00:00:00-05:00,28.7013125443031,28.957135232380242,28.248702595642804,28.937456130981445,31546000
2022-12-05 00:00:00-05:00,28.947294236547748,29.271991886608422,28.42580933572811,28.701311111450195,34040400
2022-12-06 00:00:00-05:00,28.720990842881474,28.83906169456908,27.884647823834456,28.140470504760742,27701200
2022-12-07 00:00:00-05:00,27.825611483984613,28.091271829906585,27.697699209371912,27.874807357788086,28239900
2022-12-08 00:00:00-05:00,27.864969033599532,28.140470818445586,27.618985900355607,27.983041763305664,28486100
2022-12-09 00:00:00-05:00,27.9338443894197,28.3175793586413,27.737059006177564,27.7862548828125,25641300
2022-12-12 00:00:00-05:00,27.67802318769661,28.248704020122236,27.41236281222619,28.229026794433594,35117900
2022-12-13 00:00:00-05:00,29.31135095114644,29.606529959280493,27.914166684354022,28.268381118774414,58546800
2022-12-14 00:00:00-05:00,28.051916126518627,28.652115559045196,27.559949870795823,27.805932998657227,37141100
2022-12-15 00:00:00-05:00,27.491075610452036,27.550111037197937,26.684251230349336,26.713768005371094,45682700
2022-12-16 00:00:00-05:00,26.566177522434902,26.70392747200649,26.02501539765882,26.487462997436523,81104200
2022-12-19 00:00:00-05:00,26.467783681475318,26.53665865570024,26.074211059688405,26.35955238342285,37662500
2022-12-20 00:00:00-05:00,26.11357040199571,26.438268063754627,25.995497671945934,26.01517677307129,31863300
2022-12-21 00:00:00-05:00,26.162766933151364,26.536660480382583,26.15292738234233,26.398910522460938,28100900
2022-12-22 00:00:00-05:00,26.025015779222496,26.025015779222496,24.94268963709958,25.55272674560547,47478300
2022-12-23 00:00:00-05:00,25.50353254904913,25.769194796061687,25.267388955049896,25.670801162719727,23600900
2022-12-27 00:00:00-05:00,25.43465644708031,25.680639581236402,25.237869189074488,25.523210525512695,29548100
2022-12-28 00:00:00-05:00,25.424817691410052,25.70031948589122,25.09028046836236,25.129638671875,26176900
2022-12-29 00:00:00-05:00,25.355940910128343,25.86758625921964,25.336261809770455,25.788869857788086,30944800
2022-12-30 00:00:00-05:00,25.483851851111968,26.034853535936985,25.385458223931913,26.00533676147461,31030100
2023-01-03 00:00:00-05:00,26.615374238490762,26.635053339538274,25.946301693196656,26.30051612854004,31308000
2023-01-04 00:00:00-05:00,26.969590150279487,27.471395959329517,26.723607020943334,27.235252380371094,37665200
2023-01-05 00:00:00-05:00,26.99910901852795,27.33364622725151,26.940071715786836,27.11717987060547,33552600
2023-01-06 00:00:00-05:00,27.481235845948696,28.366774747053217,26.940071828766445,28.268381118774414,31788600
2023-01-09 00:00:00-05:00,28.376614126648402,29.3900653014224,28.376614126648402,28.839061737060547,37493200
2023-01-10 00:00:00-05:00,28.77018700140395,29.03584923536875,28.45532889153561,28.96697425842285,23008100
2023-01-11 00:00:00-05:00,29.203117520039253,29.39990289819417,28.534043105567367,29.370386123657227,30375400
2023-01-12 00:00:00-05:00,29.498295692251297,29.891868314144457,28.996489895574154,29.803316116333008,28963900
2023-01-13 00:00:00-05:00,29.488457427837783,29.685244685715602,29.33102837221648,29.626209259033203,31361900
2023-01-17 00:00:00-05:00,29.69508573176974,29.77380026354458,29.045690375451723,29.124404907226562,34759100
2023-01-18 00:00:00-05:00,29.321188463007452,29.340867563895003,28.169987334918705,28.347095489501953,44199600
2023-01-19 00:00:00-05:00,28.150311360789647,28.297900870595498,27.78625548501294,27.963363647460938,36886600
2023-01-20 00:00:00-05:00,27.96336209500387,28.760346905070776,27.79609349272293,28.750507354736328,35158500
2023-01-23 00:00:00-05:00,28.85874090094241,30.000102480508648,28.711151397442052,29.78363800048828,38795800
2023-01-24 00:00:00-05:00,29.458939583201804,29.70492270826631,29.25231278226242,29.439260482788086,24855100
2023-01-25 00:00:00-05:00,29.045689235083305,29.409743226485304,28.70131246832561,29.222797393798828,28268000
2023-01-26 00:00:00-05:00,29.577010585066787,29.626208336355216,28.858740306576586,29.606529235839844,56088100
2023-01-27 00:00:00-05:00,26.635053880350007,27.7862550411709,26.349714416176873,27.70754051208496,148548200
2023-01-30 00:00:00-05:00,27.27460961451567,28.051917229950483,27.225413737689184,27.50091552734375,55145800
2023-01-31 00:00:00-05:00,27.333645843571894,27.835451649613432,27.08766271571049,27.805932998657227,52621600
2023-02-01 00:00:00-05:00,27.44187792791902,28.957134939666037,27.235252995427544,28.60291862487793,63330600
2023-02-02 00:00:00-05:00,28.78002652534976,29.81315493198906,28.33725613581728,29.704923629760742,62230700
2023-02-03 00:00:00-05:00,29.144082593383157,30.669177276187444,29.055528514851048,29.832834243774414,57603100
2023-02-06 00:00:00-05:00,29.42948560628604,29.52907815664372,28.49332057180557,28.572994232177734,48726400
2023-02-07 00:00:00-05:00,28.533155981445155,29.15062826381934,28.314053893929085,28.9315242767334,50780800
2023-02-08 00:00:00-05:00,28.83193372732947,29.001240490858905,28.094950004034363,28.124828338623047,36479100
2023-02-09 00:00:00-05:00,28.563033454655184,28.70246187890935,27.457559806440557,27.616907119750977,43906400
2023-02-10 00:00:00-05:00,27.517315853915616,27.87584827532491,27.228499547445832,27.686622619628906,31232500
2023-02-13 00:00:00-05:00,27.756338084987707,28.43356323242188,27.6069483131834,28.433563232421875,32347500
2023-02-14 00:00:00-05:00,28.264255411422173,28.602868922234098,27.875846578254876,28.523195266723633,27928900
2023-02-15 00:00:00-05:00,28.244338480553125,28.762216292655797,28.045153391580705,28.73233985900879,23359400
2023-02-16 00:00:00-05:00,28.38376719200818,28.712421262459166,28.01527534352929,28.084991455078125,28972500
2023-02-17 00:00:00-05:00,27.885807226398757,27.955521440533573,27.268334944860612,27.497398376464844,32086200
2023-02-21 00:00:00-05:00,26.999437078550034,27.15878439376667,25.9338011957001,25.953718185424805,63668400
2023-02-22 00:00:00-05:00,25.80433118827448,26.79029344688872,25.19681834121696,25.366125106811523,89195300
2023-02-23 00:00:00-05:00,25.67486095659672,25.97363669334853,25.21673600739817,25.50555419921875,56473200
2023-02-24 00:00:00-05:00,25.11714352051582,25.246614399761313,24.818367783067444,25.0374698638916,44089900
2023-02-27 00:00:00-05:00,25.44579725148917,25.47567558466265,24.77852967383975,24.79844856262207,37657000
2023-02-28 00:00:00-05:00,24.838286623459823,25.017552825405605,24.629142087999806,24.828327178955078,50255300
2023-03-01 00:00:00-05:00,24.927920270990384,25.814289956078863,24.868163602651723,25.226696014404297,47823400
2023-03-02 00:00:00-05:00,25.10718503489126,26.192739835087174,25.01755382988938,26.093149185180664,48309300
2023-03-03 00:00:00-05:00,26.093148501393458,26.372005353135876,25.903922852304078,26.29233169555664,36744900
2023-03-06 00:00:00-05:00,26.362046550003935,26.43176266420589,25.824249823149426,25.884004592895508,37879800
2023-03-07 00:00:00-05:00,25.73461561203816,25.884003479763937,25.39600209875583,25.425880432128906,43164600
2023-03-08 00:00:00-05:00,25.455757242768748,25.903922752150343,25.346207151252,25.87404441833496,36071900
2023-03-09 00:00:00-05:00,25.874043638915218,26.869965274589273,25.864084194610104,26.332168579101562,54886100
2023-03-10 00:00:00-05:00,26.441720197722752,27.407765455964395,26.21265866415675,27.10898780822754,65187000
2023-03-13 00:00:00-04:00,26.630945259250726,27.198620307888866,26.501476277808806,26.840089797973633,50977000
2023-03-14 00:00:00-04:00,27.238457175539676,27.98539840393892,27.138864631839155,27.89576530456543,47689800
2023-03-15 00:00:00-04:00,27.616907108925908,28.383767241162854,27.547192896826154,28.29413414001465,49322800
2023-03-16 00:00:00-04:00,28.27421643690762,30.146550295459555,28.27421643690762,30.056917190551758,75779500
2023-03-17 00:00:00-04:00,29.79797705791225,30.873572407747762,29.319935102334213,29.688425064086914,80628500
2023-03-20 00:00:00-04:00,29.678465941174473,29.778058491226044,28.51323747458185,29.04107666015625,38780100
2023-03-21 00:00:00-04:00,28.881727894391588,29.051034651134607,27.865887353933477,28.343929290771484,55650800
2023-03-22 00:00:00-04:00,28.363848922275693,29.001240087649986,27.985399520596765,28.015275955200195,37415500
2023-03-23 00:00:00-04:00,28.264257115247457,29.041076727980055,28.104909794620752,28.91160774230957,43785500
2023-03-24 00:00:00-04:00,28.92156644480911,29.688424693299314,28.812014452352003,29.24026107788086,55912100
2023-03-27 00:00:00-04:00,29.250220754151645,29.60875126941052,28.961402553412963,29.06099510192871,34758200
2023-03-28 00:00:00-04:00,28.961402940714613,29.21038336554867,28.513237416185355,29.170547485351562,37407900
2023-03-29 00:00:00-04:00,29.648587993455244,31.75994082891094,29.63862854900114,31.391450881958008,85556200
2023-03-30 00:00:00-04:00,31.720106446685325,32.447130729565444,31.680268666990024,31.95912742614746,70077600
2023-03-31 00:00:00-04:00,31.67030765268345,32.7658237451786,31.600593441241166,32.53675842285156,59765000
2023-04-03 00:00:00-04:00,32.80565851347766,33.42313268560152,32.40729212409482,32.755863189697266,57038300
2023-04-04 00:00:00-04:00,32.71602356330524,33.70198763468707,32.70606601876741,32.965003967285156,55714100
2023-04-05 00:00:00-04:00,32.666229538650335,32.85545708463356,32.20810648894079,32.696109771728516,39615700
2023-04-06 00:00:00-04:00,32.4670467872452,32.865416997783385,32.32761835329881,32.67619323730469,28551900
2023-04-10 00:00:00-04:00,32.46704664019253,32.62639396385809,32.06868023059856,32.38737487792969,30534400
2023-04-11 00:00:00-04:00,32.526800428858955,32.97496592418506,32.18818692118363,32.21806335449219,27059100
2023-04-12 00:00:00-04:00,32.63635316932948,32.75586270445998,31.82965525913447,31.88941192626953,37070800
2023-04-13 00:00:00-04:00,31.69022722440984,32.29774005076018,31.52092046458613,31.998964309692383,29722300
2023-04-14 00:00:00-04:00,31.869493091438382,32.10851596124561,31.56075790899462,31.75994110107422,24623600
2023-04-17 00:00:00-04:00,31.81969882309163,32.50688342296476,31.640432614578685,32.0089225769043,29601100
2023-04-18 00:00:00-04:00,32.29773914062347,32.32761557414644,31.650390453505356,31.700185775756836,26041400
2023-04-19 00:00:00-04:00,30.97316343324177,31.391450598690724,30.9532445445133,31.022958755493164,25746600
2023-04-20 00:00:00-04:00,30.63455166109279,31.122553065206848,30.584754436446527,30.73414421081543,30255100
2023-04-21 00:00:00-04:00,30.714224549082886,30.714224549082886,30.106711720654985,30.17642593383789,28655800
2023-04-24 00:00:00-04:00,30.007118285764573,30.246141151849244,29.489240474767207,29.53903579711914,38732500
2023-04-25 00:00:00-04:00,29.31993406262699,29.449403041999602,28.75225902306203,28.762216567993164,38289900
2023-04-26 00:00:00-04:00,29.08091404959013,29.68842498756601,28.722381634045774,28.9315242767334,41218800
2023-04-27 00:00:00-04:00,28.632748443971476,29.827855225808666,28.393727467518012,29.738222122192383,60186200
2023-04-28 00:00:00-04:00,31.849574738990853,32.43716867973016,30.684346302219488,30.933326721191406,80229700
2023-05-01 00:00:00-04:00,30.983123856705383,31.112592838392228,30.156508944049804,30.17642593383789,36918500
2023-05-02 00:00:00-04:00,30.176425442951746,30.455284190716956,29.628669291508093,29.648588180541992,33463400
2023-05-03 00:00:00-04:00,30.515040173616654,30.98312458670741,30.126631319834868,30.524999618530273,45554500
2023-05-04 00:00:00-04:00,30.440000534057617,31.719999313354492,30.3799991607666,31.239999771118164,46104000
2023-05-05 00:00:00-04:00,31.3799991607666,31.40999984741211,30.729999542236328,30.989999771118164,35010800
2023-05-08 00:00:00-04:00,30.700000762939453,30.84000015258789,30.389999389648438,30.770000457763672,30882800
2023-05-09 00:00:00-04:00,30.3799991607666,30.579999923706055,29.90999984741211,30.100000381469727,30706500
2023-05-10 00:00:00-04:00,30.290000915527344,30.399999618530273,29.489999771118164,29.969999313354492,40526500
2023-05-11 00:00:00-04:00,29.600000381469727,29.68000030517578,28.81999969482422,28.860000610351562,47144400
2023-05-12 00:00:00-04:00,29.030000686645508,29.100000381469727,28.719999313354492,28.950000762939453,24147300
2023-05-15 00:00:00-04:00,28.899999618530273,29.829999923706055,28.8799991607666,29.799999237060547,28717500
2023-05-16 00:00:00-04:00,29.6200008392334,29.899999618530273,29.209999084472656,29.219999313354492,22812000
2023-05-17 00:00:00-04:00,29.520000457763672,29.559999465942383,28.68000030517578,28.8700008392334,41667300
2023-05-18 00:00:00-04:00,29.0,29.760000228881836,28.8700008392334,29.68000030517578,36529200
2023-05-19 00:00:00-04:00,29.600000381469727,30.239999771118164,29.5,29.93000030517578,40668700
2023-05-22 00:00:00-04:00,29.850000381469727,30.450000762939453,29.81999969482422,30.280000686645508,28693400
2023-05-23 00:00:00-04:00,30.049999237060547,30.200000762939453,29.489999771118164,29.510000228881836,29400900
2023-05-24 00:00:00-04:00,29.309999465942383,29.489999771118164,28.81999969482422,29.0,28045800
2023-05-25 00:00:00-04:00,28.290000915527344,28.290000915527344,26.860000610351562,27.399999618530273,78009400
2023-05-26 00:00:00-04:00,27.440000534057617,29.09000015258789,27.100000381469727,29.0,71910600
2023-05-30 00:00:00-04:00,29.700000762939453,30.040000915527344,29.0,29.989999771118164,54874800
2023-05-31 00:00:00-04:00,29.700000762939453,32.290000915527344,29.670000076293945,31.440000534057617,136243800
2023-06-01 00:00:00-04:00,31.799999237060547,31.940000534057617,31.020000457763672,31.1299991607666,52667400
2023-06-02 00:00:00-04:00,31.399999618530273,31.59000015258789,30.829999923706055,31.309999465942383,36496200
2023-06-05 00:00:00-04:00,31.309999465942383,31.399999618530273,29.829999923706055,29.860000610351562,48244100
2023-06-06 00:00:00-04:00,29.770000457763672,31.450000762939453,29.700000762939453,30.959999084472656,42295300
2023-06-07 00:00:00-04:00,31.030000686645508,31.3700008392334,30.93000030517578,31.280000686645508,39098000
2023-06-08 00:00:00-04:00,31.43000030517578,31.850000381469727,31.059999465942383,31.81999969482422,35199000
2023-06-09 00:00:00-04:00,31.93000030517578,31.989999771118164,30.68000030517578,31.34000015258789,40218000
2023-06-12 00:00:00-04:00,31.399999618530273,33.29999923706055,31.360000610351562,33.06999969482422,59881600
2023-06-13 00:00:00-04:00,33.77000045776367,33.95000076293945,33.06999969482422,33.90999984741211,51990000
2023-06-14 00:00:00-04:00,33.869998931884766,35.599998474121094,33.79999923706055,35.58000183105469,74404300
2023-06-15 00:00:00-04:00,35.279998779296875,36.41999816894531,35.220001220703125,35.81999969482422,67676300
2023-06-16 00:00:00-04:00,36.36000061035156,36.79999923706055,35.599998474121094,36.369998931884766,110188500
2023-06-20 00:00:00-04:00,36.77000045776367,37.11000061035156,34.720001220703125,35.0,65970200
2023-06-21 00:00:00-04:00,34.91999816894531,35.04999923706055,32.83000183105469,32.900001525878906,70973500
2023-06-22 00:00:00-04:00,32.689998626708984,33.2400016784668,32.130001068115234,32.709999084472656,45740300
2023-06-23 00:00:00-04:00,32.209999084472656,33.45000076293945,32.029998779296875,33.0,46199200
