Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-09-19 00:00:00-04:00,12.768866926337248,12.806869168503333,11.628789996798725,12.179826736450195,107675000,0.0,0.0
2008-09-22 00:00:00-04:00,12.122822032661674,12.35717179593219,11.698459862035167,11.717461585998535,48899300,0.0,0.0
2008-09-23 00:00:00-04:00,11.806134781273146,12.167159107599918,11.717462478826434,11.799800872802734,64671800,0.0,0.0
2008-09-24 00:00:00-04:00,11.888475253589986,12.046819352732944,11.730131154447028,11.844139099121094,67876800,0.0,0.0
2008-09-25 00:00:00-04:00,11.996148644324325,12.034150887815851,11.730130523744561,11.761798858642578,69705600,0.0,0.0
2008-09-26 00:00:00-04:00,11.540115117635034,12.28749930390073,11.52111460284244,12.1608247756958,68353700,0.0,0.0
2008-09-29 00:00:00-04:00,11.882136273772966,12.034146399109211,10.938405990600586,10.938405990600586,93067800,0.0,0.0
2008-09-30 00:00:00-04:00,11.451446593674278,11.907477219733652,11.274100746171868,11.863141059875488,84089900,0.0,0.0
2008-10-01 00:00:00-04:00,11.717462378785012,11.837804222556318,11.438776448813906,11.730130195617676,74450600,0.0,0.0
2008-10-02 00:00:00-04:00,11.552786271693702,11.565454090596068,10.849738027518475,10.894075393676758,80680400,0.0,0.0
2008-10-03 00:00:00-04:00,11.084088899417933,11.343773171272998,10.89407643008441,10.963747024536133,83407600,0.0,0.0
2008-10-06 00:00:00-04:00,10.748396942755376,11.033416802526949,10.254364129910774,10.723062515258789,111110100,0.0,0.0
2008-10-07 00:00:00-04:00,10.818064957259978,11.020745138780764,10.134018740592735,10.146686553955078,90115400,0.0,0.0
2008-10-08 00:00:00-04:00,9.887004932975664,10.659724274656485,9.810999840946616,10.292366027832031,124271200,0.0,0.0
2008-10-09 00:00:00-04:00,10.58371844237083,10.799066502365468,9.842668653616887,9.880671501159668,106013200,0.0,0.0
2008-10-10 00:00:00-04:00,9.5069796009144,10.064350887338117,9.031947316306837,9.620986938476562,166831600,0.0,0.0
2008-10-13 00:00:00-04:00,10.248029092710523,10.818067541422803,9.937674235577656,10.761063575744629,99262800,0.0,0.0
2008-10-14 00:00:00-04:00,11.03975100771582,11.05875152683082,9.899673350135226,10.089686393737793,124442300,0.0,0.0
2008-10-15 00:00:00-04:00,10.222692866073292,10.400038660999558,9.48797647120209,9.49431037902832,141131200,0.0,0.0
2008-10-16 00:00:00-04:00,9.646322690845603,10.115021705774117,9.171290370715154,10.05801773071289,120891700,0.0,0.0
2008-10-17 00:00:00-04:00,9.728660316821685,10.330367716038205,9.671656953892859,9.817333221435547,93872200,0.0,0.0
2008-10-20 00:00:00-04:00,9.817333267535357,10.2036932214206,9.77933042136961,10.159357070922852,74062300,0.0,0.0
2008-10-21 00:00:00-04:00,9.950339138866452,10.06434703684541,9.633651070288952,9.65898609161377,78715200,0.0,0.0
2008-10-22 00:00:00-04:00,9.620988097958927,9.620988097958927,9.025614495274079,9.234628677368164,78516000,0.0,0.0
2008-10-23 00:00:00-04:00,9.247295375482576,9.46897674572294,8.803931426932278,9.190291404724121,85195700,0.0,0.0
2008-10-24 00:00:00-04:00,8.48090839591113,9.405637765893998,8.46824058068926,9.044612884521484,96012400,0.0,0.0
2008-10-27 00:00:00-04:00,8.905273474393509,9.411974169465362,8.778597696590671,9.025614738464355,80541800,0.0,0.0
2008-10-28 00:00:00-04:00,9.234625774304023,10.077016147386848,9.095282828701208,10.045347213745117,102361500,0.0,0.0
2008-10-29 00:00:00-04:00,9.880670584033403,9.988344604036394,9.4436405960131,9.462641716003418,99351500,0.0,0.0
2008-10-30 00:00:00-04:00,9.811001129310371,10.40637533444026,9.67799204978432,10.241697311401367,134857200,0.0,0.0
2008-10-31 00:00:00-04:00,10.115021821640832,10.44437725327257,9.893339828093342,10.153024673461914,94902700,0.0,0.0
2008-11-03 00:00:00-05:00,10.216360490634571,10.349370158797202,9.880671781979002,9.906006813049316,54065800,0.0,0.0
2008-11-04 00:00:00-05:00,10.248029320357722,10.38103777118177,10.013680148279798,10.298699378967285,71411200,0.0,0.0
2008-11-05 00:00:00-05:00,10.247591439641743,10.298701569725873,9.551214546363655,9.621491432189941,68927600,0.14,0.0
2008-11-06 00:00:00-05:00,9.327607726487223,9.442605212648845,8.803727987801249,8.861227035522461,108708400,0.0,0.0
2008-11-07 00:00:00-05:00,8.99538966149635,9.429826291335658,8.957057376087405,9.346772193908691,73428200,0.0,0.0
2008-11-10 00:00:00-05:00,9.589548519976818,9.621492507168602,9.091223782059107,9.167889595031738,52853700,0.0,0.0
2008-11-11 00:00:00-05:00,8.963447331856418,9.059279281556636,8.599287507125679,8.89955997467041,84853800,0.0,0.0
2008-11-12 00:00:00-05:00,8.656782294326119,8.925110646569475,8.631227242173443,8.637616157531738,72675400,0.0,0.0
2008-11-13 00:00:00-05:00,8.330958450680438,9.225386264105582,8.222349280714145,9.218997955322266,143460400,0.0,0.0
2008-11-14 00:00:00-05:00,8.989000703001917,9.020944680216875,8.458732752787974,8.509842872619629,74873700,0.0,0.0
2008-11-17 00:00:00-05:00,8.439564071230961,8.612060521449166,8.305399894714355,8.305399894714355,60210900,0.0,0.0
2008-11-18 00:00:00-05:00,8.382067933687301,8.452344199159361,7.992353100882885,8.375679016113281,96916400,0.0,0.0
2008-11-19 00:00:00-05:00,8.311791555125815,8.471510836618869,7.966797931472051,7.979575157165527,73707700,0.0,0.0
2008-11-20 00:00:00-05:00,7.845411961761087,8.401235060891118,7.775135688059859,7.813467979431152,114060100,0.0,0.0
2008-11-21 00:00:00-05:00,7.9540202047194875,8.41401191227668,7.704858512139909,8.375679016113281,104114400,0.0,0.0
2008-11-24 00:00:00-05:00,8.516231626873818,8.752616078889771,8.38206741256415,8.66317367553711,98132700,0.0,0.0
2008-11-25 00:00:00-05:00,8.803727214228148,8.848449030348773,8.375679462449845,8.388457298278809,84213900,0.0,0.0
2008-11-26 00:00:00-05:00,8.330955081462392,8.93788803863558,8.311788944302117,8.925110816955566,71468300,0.0,0.0
2008-11-28 00:00:00-05:00,8.810117466920786,8.963447864414203,8.739841187056514,8.816506385803223,26023500,0.0,0.0
2008-12-01 00:00:00-05:00,8.599286937203807,8.669563208235063,8.017908796153986,8.024297714233398,60830800,0.0,0.0
2008-12-02 00:00:00-05:00,8.25429452111532,8.516234108899182,8.062631214916125,8.48429012298584,63839000,0.0,0.0
2008-12-03 00:00:00-05:00,8.139296057478555,8.733452097773894,8.126518829243823,8.727063179016113,77247200,0.0,0.0
2008-12-04 00:00:00-05:00,8.535399578542695,8.61845369160586,8.126518541038875,8.158462524414062,78387100,0.0,0.0
2008-12-05 00:00:00-05:00,8.120124551705038,8.529005943154067,7.909295246079245,8.490673065185547,85179900,0.0,0.0
2008-12-08 00:00:00-05:00,8.6631721082282,8.950666627084855,8.592895250558849,8.90594482421875,78042400,0.0,0.0
2008-12-09 00:00:00-05:00,8.714284589146082,9.385105112593584,8.618452650595914,9.135943412780762,88120000,0.0,0.0
2008-12-10 00:00:00-05:00,9.110386596166464,9.455380168076244,8.784559164562612,9.116775512695312,74889000,0.0,0.0
2008-12-11 00:00:00-05:00,9.097612683789166,9.327608903701256,8.931504438137294,8.950671195983887,73846300,0.0,0.0
2008-12-12 00:00:00-05:00,8.752615163467716,9.474546278363574,8.746226246959111,9.423436164855957,69873000,0.0,0.0
2008-12-15 00:00:00-05:00,9.423439709743114,9.544826122666404,9.148722289336664,9.321219444274902,60647200,0.0,0.0
2008-12-16 00:00:00-05:00,9.404273502188444,10.017595700359012,9.340385532038677,9.992040634155273,100659300,0.0,0.0
2008-12-17 00:00:00-05:00,9.845096038634285,9.915372909753229,9.5959343589382,9.74926471710205,66997400,0.0,0.0
2008-12-18 00:00:00-05:00,9.621487601402784,9.704541072761216,9.001776759269049,9.11038589477539,74156300,0.0,0.0
2008-12-19 00:00:00-05:00,9.212610344581629,9.468161010601305,9.110390078173758,9.225387573242188,72433900,0.0,0.0
2008-12-22 00:00:00-05:00,9.250936625381753,9.314824554990594,8.944276025532401,9.161494255065918,42388700,0.0,0.0
2008-12-23 00:00:00-05:00,9.22538770317524,9.257331689197821,8.957059804715795,8.98900318145752,33805400,0.0,0.0
2008-12-24 00:00:00-05:00,8.982611366788701,9.155107849155554,8.97622245022088,9.091219902038574,11410800,0.0,0.0
2008-12-26 00:00:00-05:00,9.078444632708361,9.142332593579965,8.982613300681704,9.05927848815918,14813900,0.0,0.0
2008-12-29 00:00:00-05:00,9.097613363794157,9.167890262589452,8.88678388597012,9.027337074279785,31939500,0.0,0.0
2008-12-30 00:00:00-05:00,9.148722518274532,9.45538393163391,9.14233420848354,9.385107040405273,37105200,0.0,0.0
2008-12-31 00:00:00-05:00,9.397880249641327,9.532044437663584,9.302048947888526,9.365936279296875,34063800,0.0,0.0
2009-01-02 00:00:00-05:00,9.385105233080177,9.742876711555239,9.244552696251349,9.710932731628418,52208200,0.0,0.0
2009-01-05 00:00:00-05:00,9.627878858273968,9.768432007752052,9.461771255378876,9.52565860748291,57320400,0.0,0.0
2009-01-06 00:00:00-05:00,9.640657432248751,9.908985915756015,9.634268513765056,9.81954288482666,61631400,0.0,0.0
2009-01-07 00:00:00-05:00,9.448994862970041,9.621492019493958,9.161500211377692,9.225387573242188,131389200,0.0,0.0
2009-01-08 00:00:00-05:00,9.23177491968112,9.308440106427947,9.103999608436407,9.295662879943848,63101600,0.0,0.0
2009-01-09 00:00:00-05:00,9.321219799116294,9.327608718271483,8.957059937202699,9.04011344909668,45551100,0.0,0.0
2009-01-12 00:00:00-05:00,9.046501264249967,9.135944293664702,8.701507592622834,8.8101167678833,54082500,0.0,0.0
2009-01-13 00:00:00-05:00,8.682338868970998,9.059276411281267,8.592895866112094,8.73344898223877,65565100,0.0,0.0
2009-01-14 00:00:00-05:00,8.599290337562845,8.707899550736423,8.286240539253594,8.35651683807373,69549600,0.0,0.0
2009-01-15 00:00:00-05:00,8.311787722986782,8.592893260727697,8.120124551705038,8.490673065185547,73153900,0.0,0.0
2009-01-16 00:00:00-05:00,8.867617446200407,8.918727584046332,8.477902492805013,8.77817440032959,83985300,0.0,0.0
2009-01-20 00:00:00-05:00,8.663175026236992,8.778172506945804,8.184017130321426,8.215960502624512,71563900,0.0,0.0
2009-01-21 00:00:00-05:00,8.311794411782417,8.471513748168945,7.985966819326476,8.471513748168945,56622000,0.0,0.0
2009-01-22 00:00:00-05:00,8.196792855295591,8.350123207662865,8.01790744420044,8.190403938293457,72704000,0.0,0.0
2009-01-23 00:00:00-05:00,8.209570241990258,8.55456382065951,8.037073148015319,8.38206672668457,63162200,0.0,0.0
2009-01-26 00:00:00-05:00,8.356511624466295,8.675950144084366,8.324567650648362,8.548174858093262,49562500,0.0,0.0
2009-01-27 00:00:00-05:00,8.631231754073216,8.912337474698178,8.624842835375171,8.822895050048828,45615800,0.0,0.0
2009-01-28 00:00:00-05:00,9.027336399527625,9.116779441635758,8.81011801817993,8.950671195983887,57065400,0.0,0.0
2009-01-29 00:00:00-05:00,8.848446510655016,8.848446510655016,8.503452962163488,8.54178524017334,51354500,0.0,0.0
2009-01-30 00:00:00-05:00,8.592897721139483,8.624841701148032,8.241515159606934,8.241515159606934,47000100,0.0,0.0
2009-02-02 00:00:00-05:00,8.190402746069426,8.75900348159802,8.145681552125577,8.707893371582031,69886500,0.0,0.0
2009-02-03 00:00:00-05:00,8.733445840169892,8.810110982489405,8.490672584851238,8.771778106689453,56695700,0.0,0.0
2009-02-04 00:00:00-05:00,8.894420143105389,9.397878340012042,8.849238233981975,8.958966255187988,77692400,0.14,0.0
2009-02-05 00:00:00-05:00,8.810513611568272,9.294607779578783,8.733058618553498,9.197789192199707,61024500,0.0,0.0
2009-02-06 00:00:00-05:00,9.320423505000745,9.604425682217888,9.171968297113407,9.507606506347656,62677300,0.0,0.0
2009-02-09 00:00:00-05:00,9.449516246271608,9.714154233172795,9.38497012556318,9.62378978729248,64735500,0.0,0.0
2009-02-10 00:00:00-05:00,9.539878438720255,9.778698059447303,9.062239197266159,9.088057518005371,94001200,0.0,0.0
2009-02-11 00:00:00-05:00,9.204240269110489,9.242967442440648,8.86214674986927,9.088057518005371,57378700,0.0,0.0
2009-02-12 00:00:00-05:00,8.913781131064818,9.036417961120605,8.707234016231789,9.036417961120605,76366300,0.0,0.0
2009-02-13 00:00:00-05:00,8.978329842589831,9.204240619321586,8.939602667786147,8.958966255187988,55953700,0.0,0.0
2009-02-17 00:00:00-05:00,8.75241811389667,8.862145499893657,8.526507377624512,8.526507377624512,60690300,0.0,0.0
2009-02-18 00:00:00-05:00,8.597511786589266,8.842786226353747,8.449056544803087,8.623330116271973,51305600,0.0,0.0
2009-02-19 00:00:00-05:00,8.603963690374052,8.636236745742153,8.177961083075655,8.184415817260742,56175100,0.0,0.0
2009-02-20 00:00:00-05:00,8.087596784721361,8.403871993883165,8.087596784721361,8.248961448669434,73617900,0.0,0.0
2009-02-23 00:00:00-05:00,8.32641599567183,8.332870729639613,7.777776535113928,7.797140121459961,88416500,0.0,0.0
2009-02-24 00:00:00-05:00,7.855228928841272,8.268322534414049,7.803592305089313,8.21668529510498,74644300,0.0,0.0
2009-02-25 00:00:00-05:00,8.21023509901354,8.700783258883282,8.11987065652199,8.410326957702637,108225000,0.0,0.0
2009-02-26 00:00:00-05:00,8.597506764806676,8.7782355825799,8.171504266090263,8.203777313232422,69012700,0.0,0.0
2009-02-27 00:00:00-05:00,8.06823644655853,8.48133037422306,8.061781709667462,8.223146438598633,69764500,0.0,0.0
2009-03-02 00:00:00-05:00,8.074688309025733,8.403872386596346,7.945596694946289,7.945596694946289,64495900,0.0,0.0
2009-03-03 00:00:00-05:00,8.055325887948667,8.152145081603079,7.835870403225185,7.926234245300293,76602000,0.0,0.0
2009-03-04 00:00:00-05:00,8.197326621697668,8.423237447502014,7.977870531615156,8.236054420471191,84412100,0.0,0.0
2009-03-05 00:00:00-05:00,8.106961366434938,8.300598479775418,7.939141960352974,7.945596694946289,76644500,0.0,0.0
2009-03-06 00:00:00-05:00,8.023051795754585,8.339326409356321,7.790686271020754,8.01014232635498,79191400,0.0,0.0
2009-03-09 00:00:00-04:00,7.958506633580581,8.390964061372856,7.939143042718115,8.100507736206055,87044700,0.0,0.0
2009-03-10 00:00:00-04:00,8.26187141571972,9.004148668442038,8.229598357871492,8.984785079956055,92478000,0.0,0.0
2009-03-11 00:00:00-04:00,9.068691449682648,9.100964495664439,8.80405358063484,9.010600090026855,82085400,0.0,0.0
2009-03-12 00:00:00-04:00,9.191327217122378,9.423692628729766,8.958962421072071,9.372056007385254,84846000,0.0,0.0
2009-03-13 00:00:00-04:00,9.404332449947345,9.488242149353027,9.171967554671307,9.488242149353027,66631100,0.0,0.0
2009-03-16 00:00:00-04:00,9.546336968544972,9.585064772831142,9.126788935825555,9.197789192199707,72651200,0.0,0.0
2009-03-17 00:00:00-04:00,9.242967453235927,9.61733341217041,9.197785545778865,9.61733341217041,64928700,0.0,0.0
2009-03-18 00:00:00-04:00,9.617337765871602,9.946521966368397,9.501155577593252,9.836793899536133,91361600,0.0,0.0
2009-03-19 00:00:00-04:00,9.933606568501615,9.933606568501615,9.501149322868235,9.778696060180664,66560800,0.0,0.0
2009-03-20 00:00:00-04:00,9.804512543478461,9.9400588282066,9.262328020122984,9.455965042114258,84639100,0.0,0.0
2009-03-23 00:00:00-04:00,9.694789657574958,10.03042785068725,9.643152396923394,10.017518997192383,64167500,0.0,0.0
2009-03-24 00:00:00-04:00,9.849702308886966,9.946520891246715,9.681882858276367,9.681882858276367,59468600,0.0,0.0
2009-03-25 00:00:00-04:00,9.733515709521766,10.140154704345061,9.494696099652332,9.64315128326416,94510300,0.0,0.0
2009-03-26 00:00:00-04:00,9.830334262169876,10.25633745868913,9.798061824354262,10.21115493774414,77554300,0.0,0.0
2009-03-27 00:00:00-04:00,9.998154320539623,10.107882340062226,9.849699126807474,9.952972412109375,45694300,0.0,0.0
2009-03-30 00:00:00-04:00,9.739965812861465,9.746420543573523,9.34623585722393,9.50114631652832,55433000,0.0,0.0
2009-03-31 00:00:00-04:00,9.623787489874028,9.920698466249979,9.617332756232592,9.701242446899414,62044500,0.0,0.0
2009-04-01 00:00:00-04:00,9.533423681123052,9.888425413600082,9.43660452317336,9.701242446899414,75052800,0.0,0.0
2009-04-02 00:00:00-04:00,9.92715567458058,10.327340026750262,9.849700698246846,10.133702278137207,77688000,0.0,0.0
2009-04-03 00:00:00-04:00,10.088521167140014,10.30152252293573,9.907792874613417,10.29506778717041,51137100,0.0,0.0
2009-04-06 00:00:00-04:00,10.10142460096225,10.243425633789865,9.972333032735852,10.236970901489258,47650800,0.0,0.0
2009-04-07 00:00:00-04:00,10.069156906150551,10.185339064416809,9.84970082917576,9.97233772277832,52741800,0.0,0.0
2009-04-08 00:00:00-04:00,9.907787252844738,10.153060917181582,9.778695073016337,9.85615062713623,68332300,0.0,0.0
2009-04-09 00:00:00-04:00,10.082065315011429,10.372521621157004,10.069156460467637,10.314430236816406,58560100,0.0,0.0
2009-04-13 00:00:00-04:00,10.204702818743227,10.38543109125821,10.04333813582264,10.314430236816406,45423200,0.0,0.0
2009-04-14 00:00:00-04:00,10.314430388374692,10.579068373763809,10.198248233543751,10.333794593811035,92083600,0.0,0.0
2009-04-15 00:00:00-04:00,9.914244284255336,10.120791463372976,9.752879627584504,10.082063674926758,152727500,0.0,0.0
2009-04-16 00:00:00-04:00,10.22406506405457,10.282156440757182,9.940062914743423,10.256338119506836,68775100,0.0,0.0
2009-04-17 00:00:00-04:00,10.249882010212046,10.256336743548019,9.972334632337729,10.069153785705566,67299700,0.0,0.0
2009-04-20 00:00:00-04:00,9.914247825274288,9.92070256158028,9.681882858276367,9.681882858276367,66489000,0.0,0.0
2009-04-21 00:00:00-04:00,9.66896936061432,10.01751758935199,9.656060508933635,9.914243698120117,85204200,0.0,0.0
2009-04-22 00:00:00-04:00,9.80451834820024,10.398341075511949,9.7335181058052,10.114338874816895,95293600,0.0,0.0
2009-04-23 00:00:00-04:00,10.120791676668858,10.191791905499723,9.746425714547343,10.023972511291504,74517400,0.0,0.0
2009-04-24 00:00:00-04:00,10.075608940926168,10.159518636261879,9.875517111366433,10.082063674926758,67621900,0.0,0.0
2009-04-27 00:00:00-04:00,9.881969291907808,10.088515802097385,9.817423199694987,9.862605094909668,64601800,0.0,0.0
2009-04-28 00:00:00-04:00,9.75933424245859,9.94651721728963,9.707697602198806,9.714152336120605,55510200,0.0,0.0
2009-04-29 00:00:00-04:00,9.810971964861158,10.036882752583477,9.727062261294506,9.907791137695312,60855600,0.0,0.0
2009-04-30 00:00:00-04:00,10.075610936485711,10.430613374584226,10.004610695088981,10.185338973999023,77775200,0.0,0.0
2009-05-01 00:00:00-04:00,10.172429319019768,10.230520700847512,9.991700438765143,10.204702377319336,50861600,0.0,0.0
2009-05-04 00:00:00-04:00,10.514519851492716,10.804975445988642,10.41770008887965,10.753338813781738,88096300,0.0,0.0
2009-05-05 00:00:00-04:00,10.759853798874742,10.759853798874742,10.369296260114382,10.519009590148926,67894300,0.14,0.0
2009-05-06 00:00:00-04:00,10.694756058035335,10.70126549238891,10.395328906282998,10.492968559265137,66328400,0.0,0.0
2009-05-07 00:00:00-04:00,10.616645147504396,10.655701757525986,10.076374457683514,10.265144348144531,90338200,0.0,0.0
2009-05-08 00:00:00-04:00,10.330239242249677,10.369295240595328,9.894116927797741,9.9527006149292,94098000,0.0,0.0
2009-05-11 00:00:00-04:00,9.822514230549796,10.174015705444617,9.76393054793833,10.00477409362793,69490100,0.0,0.0
2009-05-12 00:00:00-04:00,10.082882171428672,10.108919286224356,9.763927359988102,9.900622367858887,73714000,0.0,0.0
2009-05-13 00:00:00-04:00,9.998264091799927,10.069866642394777,9.822513674685377,9.848550796508789,75872500,0.0,0.0
2009-05-14 00:00:00-04:00,9.868078809677653,10.213070840463237,9.861569373812612,10.115431785583496,71224300,0.0,0.0
2009-05-15 00:00:00-04:00,10.115430937088682,10.160995742774,9.861568546612089,9.887605667114258,61813300,0.0,0.0
2009-05-18 00:00:00-04:00,9.972227889272238,10.121941819138796,9.88109826487643,10.10241413116455,44691600,0.0,0.0
2009-05-19 00:00:00-04:00,10.069864084183704,10.356272351480309,9.939678508139794,10.187030792236328,59048200,0.0,0.0
